M,High School,Unknown,$60K - $80K,Blue,48,4,41,4,1,3,9728,0,9728,3756,57,0.806,0.727,0,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,40,3,27,4,2,3,15186,0,15186,1884,33,0.483,0.435,0,Attrited Customer
M,Graduate,Single,$60K - $80K,Blue,42,3,31,3,3,4,2934,2517,417,2484,55,0.868,0.774,0.858,Existing Customer
M,Unknown,Married,$60K - $80K,Blue,49,0,39,6,2,4,10177,1748,8429,3557,64,0.622,0.939,0.172,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,42,1,33,6,2,3,17165,1153,16012,4063,62,0.578,0.676,0.067,Existing Customer
M,Doctorate,Divorced,$60K - $80K,Blue,50,1,33,3,5,2,19939,0,19939,3342,76,1.03,0.462,0,Existing Customer
M,Graduate,Single,$60K - $80K,Blue,44,4,25,3,3,2,10534,0,10534,3456,72,0.985,0.636,0,Existing Customer
M,High School,Married,$60K - $80K,Blue,40,4,29,3,3,2,12544,1636,10908,1758,51,0.503,0.457,0.13,Attrited Customer
M,Doctorate,Single,$60K - $80K,Blue,46,5,39,4,3,3,11464,0,11464,3660,55,1.02,1.037,0,Existing Customer
M,Unknown,Married,$60K - $80K,Blue,48,1,36,4,1,3,11770,1813,9957,3280,70,0.623,0.667,0.154,Existing Customer
M,Unknown,Single,$60K - $80K,Blue,44,4,36,3,1,4,10998,1586,9412,2237,33,0.907,0.435,0.144,Existing Customer
M,Uneducated,Single,$60K - $80K,Blue,46,3,36,5,1,2,5489,1189,4300,3215,64,0.95,0.882,0.217,Existing Customer
M,High School,Single,$60K - $80K,Blue,39,3,32,3,2,2,21718,2386,19332,3492,66,0.743,0.692,0.11,Existing Customer
M,College,Single,$60K - $80K,Blue,53,4,45,5,3,2,14366,888,13478,3868,66,0.638,0.61,0.062,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,57,1,36,4,1,3,9037,1544,7493,1627,27,0.321,0.5,0.171,Existing Customer
M,High School,Single,$60K - $80K,Blue,42,4,33,5,1,3,9442,838,8604,3157,63,0.654,0.853,0.089,Existing Customer
M,Graduate,Single,$60K - $80K,Blue,45,1,36,3,1,3,6022,1433,4589,3433,68,0.955,0.943,0.238,Existing Customer
M,Post-Graduate,Single,$60K - $80K,Blue,43,3,33,4,3,2,16037,0,16037,3048,70,0.558,0.75,0,Existing Customer
M,High School,Married,$60K - $80K,Blue,44,3,36,4,1,2,2188,1241,947,4509,67,0.782,0.675,0.567,Existing Customer
M,High School,Single,$60K - $80K,Blue,50,2,40,5,2,3,9690,1115,8575,4620,64,0.542,0.488,0.115,Existing Customer
M,High School,Single,$60K - $80K,Blue,46,5,41,3,3,4,7478,1775,5703,4042,79,0.54,0.491,0.237,Existing Customer
M,Post-Graduate,Married,$60K - $80K,Blue,49,4,35,4,2,3,2527,1419,1108,3585,68,0.797,0.943,0.562,Existing Customer
M,Graduate,Single,$60K - $80K,Blue,63,1,56,3,3,2,9569,0,9569,2287,49,0.94,0.581,0,Attrited Customer
M,Doctorate,Married,$60K - $80K,Blue,52,3,40,6,2,2,5376,804,4572,4511,74,0.51,0.682,0.15,Existing Customer
M,Doctorate,Single,$60K - $80K,Blue,39,2,27,4,1,3,5341,0,5341,1955,47,0.771,0.808,0,Existing Customer
M,Graduate,Single,$60K - $80K,Blue,45,1,41,2,3,2,9904,2513,7391,1152,28,0,0,0.254,Attrited Customer
M,Unknown,Married,$60K - $80K,Blue,40,2,34,6,3,0,3269,1601,1668,3966,74,1.168,0.947,0.49,Existing Customer
M,Unknown,Single,$60K - $80K,Blue,51,3,43,4,2,3,6649,1781,4868,1609,28,0.546,0.474,0.268,Existing Customer
M,High School,Married,$60K - $80K,Blue,40,3,27,3,2,1,6813,2332,4481,2634,51,0.58,0.378,0.342,Attrited Customer
M,Unknown,Single,$60K - $80K,Blue,45,3,35,6,2,1,18004,2517,15487,2030,45,0.569,0.452,0.14,Attrited Customer
M,Graduate,Single,$60K - $80K,Blue,54,2,36,5,3,1,12815,1017,11798,3771,78,0.532,0.66,0.079,Existing Customer
M,Uneducated,Married,$60K - $80K,Blue,43,4,37,4,1,3,3482,1942,1540,3512,63,0.926,0.853,0.558,Existing Customer
M,Graduate,Divorced,$60K - $80K,Blue,40,2,36,5,2,4,8624,0,8624,2428,53,0.574,0.893,0,Existing Customer
M,Uneducated,Married,$60K - $80K,Blue,50,1,40,6,1,4,4092,996,3096,2298,48,0.644,0.655,0.243,Existing Customer
M,High School,Single,$60K - $80K,Blue,59,1,45,4,2,4,3943,2517,1426,3527,59,0.467,0.788,0.638,Existing Customer
M,Post-Graduate,Single,$60K - $80K,Blue,61,0,36,6,2,3,11236,576,10660,4253,80,0.637,0.6,0.051,Existing Customer
M,High School,Married,$60K - $80K,Blue,40,4,36,6,3,3,5797,1779,4018,2131,33,0.785,0.571,0.307,Existing Customer
M,Uneducated,Divorced,$60K - $80K,Blue,45,1,39,4,2,0,21721,1247,20474,3937,63,0.657,0.658,0.057,Existing Customer
M,Doctorate,Single,$60K - $80K,Blue,42,3,35,3,3,3,11328,1369,9959,1829,42,0.585,0.312,0.121,Attrited Customer
M,Graduate,Married,$60K - $80K,Blue,38,2,36,2,3,2,1438,0,1438,1651,42,0.461,0.5,0,Attrited Customer
M,High School,Single,$60K - $80K,Blue,51,1,45,3,3,4,2458,0,2458,3377,54,0.819,0.929,0,Existing Customer
M,High School,Unknown,$60K - $80K,Blue,49,1,38,3,3,2,15898,0,15898,4184,54,1.049,1.077,0,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,51,1,35,3,3,2,9589,628,8961,3971,66,0.695,0.784,0.065,Existing Customer
M,Unknown,Single,$60K - $80K,Blue,53,4,42,3,3,4,8386,2375,6011,4101,67,0.539,0.718,0.283,Existing Customer
M,College,Divorced,$60K - $80K,Blue,40,3,34,3,3,3,19666,1180,18486,3391,54,0.898,0.636,0.06,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,39,3,36,6,3,4,13049,943,12106,3944,72,0.686,0.674,0.072,Existing Customer
M,High School,Married,$60K - $80K,Blue,48,4,30,6,3,3,16575,0,16575,3982,77,0.76,0.878,0,Existing Customer
M,Graduate,Single,$60K - $80K,Blue,38,1,34,5,3,4,23391,1977,21414,4106,85,0.558,0.809,0.085,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,49,1,37,5,1,4,4854,1212,3642,3651,70,0.308,0.556,0.25,Existing Customer
M,Unknown,Married,$60K - $80K,Blue,45,3,40,3,5,3,4097,655,3442,2611,51,1.084,0.545,0.16,Attrited Customer
M,Unknown,Unknown,$60K - $80K,Blue,38,2,26,2,2,3,11252,1129,10123,1766,31,0.462,0.476,0.1,Attrited Customer
M,High School,Single,$60K - $80K,Blue,39,3,26,6,1,4,24534,1475,23059,3505,60,0.528,0.935,0.06,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,52,2,41,4,3,3,2628,2195,433,3608,68,0.635,0.417,0.835,Existing Customer
M,Doctorate,Single,$60K - $80K,Blue,41,3,34,5,3,2,12420,0,12420,4422,70,0.709,0.628,0,Existing Customer
M,Graduate,Single,$60K - $80K,Blue,41,3,29,5,3,3,2775,1664,1111,2478,52,0.809,0.926,0.6,Existing Customer
M,Post-Graduate,Married,$60K - $80K,Blue,46,4,42,6,2,1,11634,0,11634,4447,74,0.52,0.574,0,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,50,2,39,4,1,4,6508,2276,4232,4254,77,1.008,0.711,0.35,Existing Customer
M,High School,Married,$60K - $80K,Blue,49,3,34,6,3,3,1511,0,1511,1329,35,0.432,0.591,0,Attrited Customer
M,Uneducated,Married,$60K - $80K,Blue,47,4,42,4,1,2,5715,1214,4501,3685,63,0.858,0.658,0.212,Existing Customer
M,High School,Single,$60K - $80K,Blue,37,1,21,3,2,2,21952,1600,20352,4087,70,0.878,0.628,0.073,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,41,3,31,5,2,2,2122,1189,933,4379,45,0.398,1.143,0.56,Existing Customer
M,Doctorate,Single,$60K - $80K,Blue,55,1,36,3,3,3,15221,1166,14055,3848,68,0.839,0.619,0.077,Existing Customer
M,Uneducated,Married,$60K - $80K,Blue,41,2,13,4,2,2,2243,1944,299,3216,77,0.942,0.674,0.867,Existing Customer
M,College,Married,$60K - $80K,Blue,49,1,43,6,3,4,22036,1560,20476,2139,48,0.555,0.714,0.071,Existing Customer
M,Uneducated,Married,$60K - $80K,Blue,46,3,36,4,3,3,11117,0,11117,3099,69,0.814,0.816,0,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,47,4,34,6,3,0,9261,1605,7656,2468,44,0.571,0.419,0.173,Existing Customer
M,Unknown,Divorced,$60K - $80K,Blue,58,2,36,6,1,1,1490,1069,421,3790,85,0.84,0.889,0.717,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,45,0,40,4,3,3,1438,0,1438,4869,66,0.555,0.737,0,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,51,2,32,6,3,4,10824,0,10824,3700,73,0.962,0.738,0,Existing Customer
M,Uneducated,Married,$60K - $80K,Blue,47,2,36,4,1,2,9300,769,8531,3651,67,0.68,0.718,0.083,Existing Customer
M,Graduate,Unknown,$60K - $80K,Blue,42,1,32,5,3,2,3741,0,3741,4402,55,0.959,0.833,0,Existing Customer
M,Graduate,Divorced,$60K - $80K,Blue,50,1,44,3,4,3,7050,1008,6042,2176,39,0.639,0.56,0.143,Attrited Customer
M,Unknown,Married,$60K - $80K,Blue,44,2,34,4,4,4,3828,1146,2682,4558,90,0.681,0.636,0.299,Existing Customer
M,Post-Graduate,Married,$60K - $80K,Blue,40,4,35,3,4,3,20178,1553,18625,1735,44,0.324,0.375,0.077,Attrited Customer
M,High School,Single,$60K - $80K,Blue,43,3,30,6,2,4,11550,1505,10045,3891,76,1.034,0.9,0.13,Existing Customer
M,College,Unknown,$60K - $80K,Blue,47,4,35,4,2,3,6623,1823,4800,2293,47,0.811,0.567,0.275,Existing Customer
M,Graduate,Single,$60K - $80K,Blue,47,3,36,5,4,3,1896,1119,777,4028,76,0.671,0.767,0.59,Existing Customer
M,Uneducated,Single,$60K - $80K,Blue,47,2,40,5,2,4,3569,1030,2539,4612,75,1.09,0.923,0.289,Existing Customer
M,Graduate,Single,$60K - $80K,Blue,51,2,40,4,3,0,3532,764,2768,4066,74,0.681,0.574,0.216,Existing Customer
M,College,Divorced,$60K - $80K,Blue,50,4,44,4,2,3,13911,2160,11751,2204,60,0.73,0.667,0.155,Existing Customer
M,High School,Single,$60K - $80K,Blue,51,1,36,6,4,4,2281,1751,530,4241,76,0.761,0.854,0.768,Existing Customer
M,Graduate,Single,$60K - $80K,Blue,43,3,35,3,3,2,5652,548,5104,3710,70,0.647,0.458,0.097,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,40,3,36,4,4,4,2223,597,1626,3331,67,0.572,0.675,0.269,Existing Customer
M,Uneducated,Divorced,$60K - $80K,Blue,42,1,30,3,2,2,18570,1892,16678,4036,78,0.748,0.773,0.102,Existing Customer
M,High School,Married,$60K - $80K,Blue,47,5,38,4,1,2,7357,1069,6288,3943,64,0.77,0.641,0.145,Existing Customer
M,High School,Single,$60K - $80K,Blue,42,3,35,4,3,3,7255,0,7255,3148,62,0.9,0.824,0,Existing Customer
M,College,Single,$60K - $80K,Blue,38,5,25,4,3,0,5597,1118,4479,4599,89,0.753,0.648,0.2,Existing Customer
M,Graduate,Single,$60K - $80K,Blue,57,1,44,3,3,2,9843,1273,8570,3677,66,0.563,0.571,0.129,Existing Customer
M,High School,Married,$60K - $80K,Blue,50,2,32,3,1,3,10733,783,9950,3910,66,0.732,0.65,0.073,Existing Customer
M,High School,Married,$60K - $80K,Blue,49,2,38,5,2,1,5536,756,4780,3918,70,0.635,0.628,0.137,Existing Customer
M,Uneducated,Married,$60K - $80K,Blue,52,4,42,3,2,0,5693,0,5693,4003,64,0.928,0.684,0,Existing Customer
M,High School,Married,$60K - $80K,Blue,51,3,31,3,3,3,8989,0,8989,2031,53,0.47,1.038,0,Attrited Customer
M,Uneducated,Divorced,$60K - $80K,Blue,53,3,33,4,2,2,13513,1495,12018,3503,68,0.505,0.511,0.111,Existing Customer
M,Graduate,Single,$60K - $80K,Blue,51,1,43,5,2,4,9619,1731,7888,3690,76,0.712,0.52,0.18,Existing Customer
M,Graduate,Divorced,$60K - $80K,Blue,45,3,35,6,3,2,5065,1362,3703,3555,75,0.68,0.471,0.269,Existing Customer
M,Graduate,Single,$60K - $80K,Blue,52,0,46,4,2,4,10817,1142,9675,3889,60,0.722,0.818,0.106,Existing Customer
M,Unknown,Single,$60K - $80K,Blue,45,2,30,3,1,3,21815,0,21815,3904,72,0.807,1.118,0,Existing Customer
M,High School,Single,$60K - $80K,Blue,43,4,36,4,3,3,4983,1355,3628,1939,30,0.66,0.5,0.272,Existing Customer
M,Graduate,Single,$60K - $80K,Blue,50,3,42,4,2,3,14782,1020,13762,3206,54,0.683,0.8,0.069,Existing Customer
M,Graduate,Unknown,$60K - $80K,Blue,50,2,38,5,3,3,4772,1770,3002,4054,72,0.545,0.674,0.371,Existing Customer
M,Graduate,Unknown,$60K - $80K,Blue,45,3,35,3,3,3,10290,753,9537,4326,81,0.858,0.761,0.073,Existing Customer
M,College,Married,$60K - $80K,Blue,44,4,28,4,2,2,2748,878,1870,3383,67,0.633,0.558,0.32,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,43,5,35,4,3,0,21585,986,20599,3789,70,0.631,0.75,0.046,Existing Customer
M,High School,Married,$60K - $80K,Blue,45,5,37,3,1,3,15626,1148,14478,3386,65,1.028,0.711,0.073,Existing Customer
M,High School,Married,$60K - $80K,Blue,50,2,43,6,3,4,21869,950,20919,4233,71,0.866,0.775,0.043,Existing Customer
M,High School,Single,$60K - $80K,Blue,49,3,40,3,4,2,8190,1716,6474,3529,84,0.781,0.787,0.21,Existing Customer
M,Uneducated,Married,$60K - $80K,Blue,50,0,46,4,1,3,3640,659,2981,3756,70,0.938,0.842,0.181,Existing Customer
M,Unknown,Single,$60K - $80K,Blue,44,2,30,6,2,2,9827,600,9227,2840,63,0.477,0.537,0.061,Existing Customer
M,Uneducated,Married,$60K - $80K,Blue,54,2,34,5,1,4,6401,1471,4930,4465,63,0.655,0.703,0.23,Existing Customer
M,College,Single,$60K - $80K,Blue,46,4,41,3,1,1,17673,1783,15890,3160,59,1.003,1.36,0.101,Existing Customer
M,Doctorate,Married,$60K - $80K,Blue,48,3,36,3,2,1,8876,1132,7744,3779,78,0.844,0.814,0.128,Existing Customer
M,Unknown,Married,$60K - $80K,Blue,44,4,38,3,1,3,2440,1501,939,4382,88,0.744,0.66,0.615,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,49,4,39,3,2,2,5937,2120,3817,4228,70,0.654,0.75,0.357,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,52,4,36,4,1,3,9375,1625,7750,2108,51,0.532,0.5,0.173,Attrited Customer
M,Uneducated,Single,$60K - $80K,Blue,53,3,36,6,2,2,6836,1607,5229,4421,74,0.524,0.542,0.235,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,40,3,29,6,3,2,10529,0,10529,4583,87,0.729,0.851,0,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,42,3,30,2,2,3,5298,0,5298,2431,37,0.857,0.542,0,Attrited Customer
M,High School,Single,$60K - $80K,Blue,41,3,33,4,1,3,9246,0,9246,4611,91,0.658,0.569,0,Existing Customer
M,Uneducated,Married,$60K - $80K,Blue,49,4,34,5,3,2,12994,904,12090,3734,74,0.627,0.85,0.07,Existing Customer
M,Unknown,Married,$60K - $80K,Blue,51,3,36,4,3,4,5993,1582,4411,3464,64,0.44,0.684,0.264,Existing Customer
M,College,Divorced,$60K - $80K,Blue,48,3,39,4,3,2,13233,1106,12127,4288,47,0.882,0.621,0.084,Existing Customer
M,Unknown,Married,$60K - $80K,Blue,49,3,36,6,2,4,17811,643,17168,3748,79,0.842,0.646,0.036,Existing Customer
M,Uneducated,Unknown,$60K - $80K,Blue,49,3,41,3,4,4,18075,0,18075,1477,30,0.531,0.5,0,Attrited Customer
M,Graduate,Single,$60K - $80K,Blue,43,3,34,6,1,2,20755,2276,18479,4615,79,0.801,0.837,0.11,Existing Customer
M,Uneducated,Married,$60K - $80K,Blue,50,3,45,2,2,5,21096,0,21096,1882,39,0.637,0.345,0,Attrited Customer
M,Graduate,Single,$60K - $80K,Blue,33,3,27,6,2,3,2043,1725,318,5212,79,0.686,0.646,0.844,Existing Customer
M,High School,Divorced,$60K - $80K,Blue,40,2,25,6,4,2,2978,0,2978,3879,95,0.49,0.583,0,Existing Customer
M,Post-Graduate,Single,$60K - $80K,Blue,43,1,38,4,2,3,2387,1482,905,3909,67,0.868,0.675,0.621,Existing Customer
M,Uneducated,Single,$60K - $80K,Blue,53,2,38,3,2,2,7062,1255,5807,3432,68,0.672,0.744,0.178,Existing Customer
M,Graduate,Single,$60K - $80K,Blue,41,2,30,3,1,2,2317,1232,1085,3057,71,0.733,0.919,0.532,Existing Customer
M,High School,Married,$60K - $80K,Blue,48,3,39,4,3,2,5448,0,5448,3912,72,0.549,0.565,0,Existing Customer
M,Graduate,Single,$60K - $80K,Blue,46,1,37,2,3,4,2445,848,1597,2216,39,0.771,0.56,0.347,Attrited Customer
M,Graduate,Single,$60K - $80K,Blue,52,3,36,4,2,2,9137,1729,7408,4626,77,0.974,0.75,0.189,Existing Customer
M,Graduate,Unknown,$60K - $80K,Blue,43,3,31,5,1,2,13448,0,13448,5067,62,0.667,0.722,0,Existing Customer
M,Post-Graduate,Divorced,$60K - $80K,Blue,48,3,35,5,2,1,6243,1331,4912,3502,57,0.8,1.036,0.213,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,44,2,36,3,1,2,4141,1424,2717,3512,65,0.574,0.477,0.344,Existing Customer
M,Doctorate,Single,$60K - $80K,Blue,39,0,33,6,2,0,10452,1120,9332,3592,79,0.802,0.795,0.107,Existing Customer
M,Unknown,Married,$60K - $80K,Blue,44,4,32,4,1,1,10007,1586,8421,4309,77,0.921,0.711,0.158,Existing Customer
M,Uneducated,Married,$60K - $80K,Blue,52,4,39,5,1,3,2641,1584,1057,4279,67,0.809,0.718,0.6,Existing Customer
M,High School,Unknown,$60K - $80K,Blue,45,3,27,6,2,3,21317,0,21317,3814,67,0.833,1.03,0,Existing Customer
M,High School,Married,$60K - $80K,Blue,52,2,45,5,1,4,24287,1676,22611,5495,69,0.506,0.816,0.069,Existing Customer
M,Uneducated,Single,$60K - $80K,Blue,42,3,30,4,2,3,8302,1294,7008,3221,66,0.558,0.61,0.156,Existing Customer
M,Doctorate,Single,$60K - $80K,Blue,54,3,41,4,2,3,9110,0,9110,2999,75,0.662,0.786,0,Existing Customer
M,Uneducated,Single,$60K - $80K,Blue,54,1,48,5,2,3,14948,2158,12790,3094,56,0.844,1,0.144,Existing Customer
M,Graduate,Single,$60K - $80K,Blue,62,1,54,4,1,4,13284,607,12677,4942,76,0.857,0.652,0.046,Existing Customer
M,Graduate,Single,$60K - $80K,Blue,43,4,24,5,3,2,19188,0,19188,4366,69,0.453,0.816,0,Existing Customer
M,Uneducated,Unknown,$60K - $80K,Blue,49,5,43,3,3,3,1960,0,1960,2253,39,0.493,0.345,0,Attrited Customer
M,Unknown,Single,$60K - $80K,Blue,44,4,36,3,1,2,18721,1568,17153,4537,81,0.788,0.8,0.084,Existing Customer
M,High School,Married,$60K - $80K,Blue,51,2,46,5,3,2,4123,1760,2363,2447,40,0.869,0.429,0.427,Attrited Customer
M,Post-Graduate,Single,$60K - $80K,Blue,42,2,26,6,2,3,20803,1747,19056,4012,60,0.311,0.429,0.084,Existing Customer
M,Graduate,Unknown,$60K - $80K,Blue,47,3,36,4,3,2,21142,0,21142,4360,66,0.812,1.357,0,Existing Customer
M,Unknown,Married,$60K - $80K,Blue,42,5,36,2,3,2,4963,0,4963,2335,40,0.637,0.429,0,Attrited Customer
M,Graduate,Single,$60K - $80K,Blue,44,1,37,3,1,4,16739,1229,15510,4014,69,0.497,0.568,0.073,Existing Customer
M,College,Married,$60K - $80K,Blue,50,2,37,4,1,2,4743,1687,3056,3739,55,0.957,0.618,0.356,Existing Customer
M,College,Unknown,$60K - $80K,Blue,43,3,33,4,3,4,9382,1455,7927,3412,71,0.482,0.821,0.155,Existing Customer
M,Unknown,Divorced,$60K - $80K,Blue,58,2,52,6,2,3,20410,1196,19214,3525,78,0.726,0.733,0.059,Existing Customer
M,High School,Married,$60K - $80K,Blue,45,5,36,6,3,2,2174,877,1297,4596,71,0.644,0.449,0.403,Existing Customer
M,High School,Married,$60K - $80K,Blue,56,4,43,6,2,6,4535,0,4535,2342,40,0.831,0.6,0,Attrited Customer
M,Graduate,Married,$60K - $80K,Blue,44,2,36,5,6,1,5950,1117,4833,4682,89,0.57,0.679,0.188,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,39,2,23,5,2,1,4761,1561,3200,2045,53,0.69,1.65,0.328,Existing Customer
M,College,Married,$60K - $80K,Blue,44,2,27,3,1,2,19114,1754,17360,4413,69,0.865,0.725,0.092,Existing Customer
M,High School,Single,$60K - $80K,Blue,51,3,43,5,3,3,7119,1513,5606,4969,84,0.925,0.909,0.213,Existing Customer
M,Uneducated,Married,$60K - $80K,Blue,43,5,36,6,2,4,2621,598,2023,4852,85,0.967,0.771,0.228,Existing Customer
M,High School,Married,$60K - $80K,Blue,47,1,29,3,2,2,3394,0,3394,3115,69,0.454,0.816,0,Existing Customer
M,Unknown,Single,$60K - $80K,Blue,38,2,33,2,3,2,12871,0,12871,2413,53,0.598,0.606,0,Attrited Customer
M,Graduate,Single,$60K - $80K,Blue,44,3,37,5,2,3,1682,930,752,3309,67,0.903,1.03,0.553,Existing Customer
M,Unknown,Married,$60K - $80K,Blue,42,4,36,3,2,2,6743,1737,5006,1934,30,0.598,0.579,0.258,Attrited Customer
M,High School,Married,$60K - $80K,Blue,47,2,39,2,3,1,18660,728,17932,1682,43,0.403,0.303,0.039,Attrited Customer
M,Graduate,Married,$60K - $80K,Blue,47,5,38,5,3,4,24033,612,23421,3578,75,0.635,0.531,0.025,Existing Customer
M,High School,Divorced,$60K - $80K,Blue,47,4,36,6,1,3,1943,1654,289,3392,70,0.648,0.591,0.851,Existing Customer
M,College,Married,$60K - $80K,Blue,46,3,38,5,3,4,15483,1719,13764,4678,80,0.686,0.509,0.111,Existing Customer
M,Unknown,Divorced,$60K - $80K,Blue,50,0,36,3,3,2,5444,2499,2945,4509,80,0.468,0.667,0.459,Existing Customer
M,Graduate,Divorced,$60K - $80K,Blue,51,2,41,4,3,1,1959,0,1959,3737,71,0.454,0.614,0,Existing Customer
M,Post-Graduate,Single,$60K - $80K,Blue,48,3,34,4,3,2,12391,784,11607,4376,86,0.875,0.72,0.063,Existing Customer
M,Unknown,Married,$60K - $80K,Blue,52,2,36,6,3,4,14785,1088,13697,4354,70,0.961,0.489,0.074,Existing Customer
M,High School,Single,$60K - $80K,Blue,37,2,21,5,2,2,3433,964,2469,4444,87,0.526,0.642,0.281,Existing Customer
M,Graduate,Single,$60K - $80K,Blue,63,0,51,3,3,3,11619,0,11619,2395,49,0.631,0.361,0,Attrited Customer
M,Graduate,Single,$60K - $80K,Blue,48,3,42,3,2,4,19075,0,19075,2013,32,0.807,0.455,0,Attrited Customer
M,Uneducated,Single,$60K - $80K,Blue,46,5,33,4,1,3,3135,0,3135,4116,68,0.572,0.7,0,Existing Customer
M,Uneducated,Single,$60K - $80K,Blue,55,1,48,5,2,2,1723,0,1723,2574,43,1.038,0.72,0,Attrited Customer
M,High School,Divorced,$60K - $80K,Blue,61,0,51,6,3,4,5852,1935,3917,3689,55,0.829,0.618,0.331,Existing Customer
M,Unknown,Married,$60K - $80K,Blue,44,5,34,5,3,2,2791,1979,812,4617,70,0.807,0.628,0.709,Existing Customer
M,Graduate,Divorced,$60K - $80K,Blue,45,3,36,6,3,2,19629,0,19629,4073,79,0.766,0.881,0,Existing Customer
M,Unknown,Single,$60K - $80K,Blue,39,3,23,1,2,3,7821,2517,5304,2010,43,0.408,0.344,0.322,Attrited Customer
M,Unknown,Single,$60K - $80K,Blue,48,3,40,6,3,3,4476,0,4476,3350,67,0.683,0.634,0,Existing Customer
M,Uneducated,Unknown,$60K - $80K,Blue,44,4,36,6,1,3,2761,0,2761,3706,65,0.619,0.585,0,Existing Customer
M,Unknown,Divorced,$60K - $80K,Blue,48,4,31,4,1,1,1438,0,1438,4509,74,0.836,0.451,0,Existing Customer
M,Unknown,Unknown,$60K - $80K,Blue,43,3,32,4,1,3,2476,1944,532,4025,65,0.881,0.585,0.785,Existing Customer
M,Uneducated,Single,$60K - $80K,Blue,50,2,43,4,3,3,4388,642,3746,3836,81,0.815,0.723,0.146,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,43,2,28,6,3,2,19826,1389,18437,3561,73,0.614,0.659,0.07,Existing Customer
M,Graduate,Single,$60K - $80K,Blue,39,3,36,5,3,4,2527,2204,323,4598,85,0.9,0.771,0.872,Existing Customer
M,Graduate,Unknown,$60K - $80K,Blue,46,3,36,6,3,4,2179,1632,547,4025,69,0.801,0.683,0.749,Existing Customer
M,Uneducated,Single,$60K - $80K,Blue,59,0,48,5,1,3,4906,1302,3604,4833,80,0.862,0.905,0.265,Existing Customer
M,Doctorate,Single,$60K - $80K,Blue,61,0,56,4,1,3,4783,2517,2266,2870,50,1.024,1.174,0.526,Existing Customer
M,Unknown,Single,$60K - $80K,Blue,47,3,36,3,2,1,2589,1693,896,4259,83,0.878,0.766,0.654,Existing Customer
M,College,Unknown,$60K - $80K,Blue,53,4,44,5,3,1,7026,1728,5298,3935,66,0.669,1,0.246,Existing Customer
M,Graduate,Married,$60K - $80K,Blue,48,3,38,6,1,0,5649,748,4901,4683,72,1.077,0.946,0.132,Existing Customer
M,College,Single,$60K - $80K,Blue,49,2,41,6,3,4,6205,2233,3972,3906,64,0.662,0.684,0.36,Existing Customer
M,College,Married,$60K - $80K,Blue,44,3,30,5,2,0,4489,0,4489,3773,64,0.693,0.455,0,Existing Customer
M,Uneducated,Married,$60K - $80K,Blue,46,1,34,3,3,4,15060,0,15060,1611,42,0.545,0.4,0,Attrited Customer
M,Unknown,Married,$60K - $80K,Blue,46,5,35,3,3,3,1790,796,994,3539,57,0.722,0.966,0.445,Existing Customer
M,Unknown,Married,$60K - $80K,Blue,43,5,36,3,5,1,7411,1341,6070,4278,80,0.799,0.633,0.181,Existing Customer
M,College,Single,$60K - $80K,Blue,47,4,41,5,2,3,15594,0,15594,4745,75,0.631,0.786,0,Existing Customer
M,Doctorate,Married,$60K - $80K,Blue,47,3,36,6,3,1,1584,1214,370,2628,41,0.887,0.64,0.766,Attrited Customer
M,Unknown,Single,$60K - $80K,Blue,44,1,33,3,2,4,2540,0,2540,1531,31,0.212,0.107,0,Attrited Customer
M,Graduate,Single,$60K - $80K,Blue,41,2,36,3,2,1,2238,0,2238,2063,42,0.452,0.5,0,Attrited Customer
M,High School,Single,$60K - $80K,Blue,42,0,36,4,3,6,15699,0,15699,1793,40,0.569,0.6,0,Attrited Customer
M,High School,Single,$60K - $80K,Blue,49,1,40,6,2,2,3170,1428,1742,4097,72,0.876,0.565,0.45,Existing Customer
M,College,Single,$60K - $80K,Blue,45,2,29,3,2,4,3841,0,3841,2832,48,0.794,0.846,0,Attrited Customer
M,Unknown,Single,$60K - $80K,Blue,37,2,32,4,1,1,2865,1176,1689,3462,61,0.665,0.906,0.41,Existing Customer
M,High School,Single,$60K - $80K,Blue,59,0,54,3,6,6,24621,471,24150,2864,51,0.85,0.759,0.019,Attrited Customer
